sku,retail_price,item_title,inserted_at,store_code,availability
69148,2.99,Grainless Tortilla Chips,2025-01-12 00:00:07,546,0.0
60185,5.99,Organic Oven Roasted Turkey Breast,2024-12-30 00:00:07,452,1.0
158268,5.99,Boatswain Double I.P.A.,2025-02-13 00:00:07,31,1.0
76360,4.49,Handheld Chicken Pot Pies,2025-04-18 22:47:45,546,1.0
76963,5.99,Aged Sheep's Milk Cheese Marinated in EVOO,2025-02-28 00:00:06,31,0.0
61572,1.99,Salted Caramel Hot Cocoa,2025-01-22 00:00:06,546,0.0
57285,4.29,Les Petites Carrots of Many Colors,2025-04-28 00:00:06,452,1.0
9636,0.99,Black Beans,2025-02-24 00:00:07,701,1.0
78080,3.99,Strawberry Yogurt Flavored Coated Almonds,2025-03-16 00:00:08,546,0.0
76856,1.99,Peanut Butter & Vanilla Flavored Dog Treats,2024-12-28 00:00:07,452,0.0
75726,9.99,Felted Ilex Berries,2025-02-04 00:00:06,31,0.0
3575,4.79,Chocolate Almond Biscotti,2025-03-29 00:00:06,452,1.0
51604,5.99,A Dozen Macarons variés,2025-02-03 00:00:05,31,1.0
98265,5.49,4 Almond Croissants,2025-02-09 00:00:06,546,1.0
12498,2.29,Whipped Cream Cheese,2025-01-25 00:00:06,452,1.0
76607,1.99,The Milk Chocolate Coin,2025-06-01 00:00:05,452,0.0
75091,3.99,Reusable Sponge Cloths,2025-02-28 00:00:07,452,1.0
61753,2.99,Quinoa Stuffed Dolmas,2024-12-01 02:29:45,452,0.0
65930,1.99,Dark Chocolate Salted Caramel Bar Thin,2025-02-10 00:00:05,701,0.0
76188,4.99,Brown Butter Salted Caramel Mini Biscotti,2025-01-10 00:00:04,31,1.0
74758,4.99,Organic Darjeeling White Tea,2025-02-12 00:00:06,546,0.0
79521,1.99,German Iced Gingerbread Soft Spiced Cookies,2025-04-03 00:00:07,31,0.0
75553,5.99,Spanish Style Uncured Chorizo,2025-04-28 00:00:06,31,0.0
76810,7.99,Honey Hydration Day & Night Cream Duo,2025-02-20 00:00:07,31,0.0
72594,14.99,Platinum Reserve Pinot Noir Santa Lucia Highlands,2025-01-19 00:00:06,31,0.0
61467,3.99,Part Skim Ricotta Cheese,2024-12-01 02:23:33,701,1.0
74314,3.99,Ube Spread,2025-01-14 00:00:05,701,0.0
71512,12.99,TJ Grand Reserve Rutherford Cabernet Lot 102,2025-02-02 00:00:06,452,0.0
1026,5.49,Pastry Bites Feta Cheese & Caramelized Onions,2025-06-02 00:00:07,546,1.0
71530,7.99,Peppermint Joe-Joe's Cream Liqueur,2025-04-18 22:47:46,31,0.0
51482,3.49,Semi-Sweet Chocolate Chunks,2025-04-19 00:00:07,546,0.0
55583,2.99,Unsalted Dry Toasted Slivered Almonds,2024-12-07 23:45:29,31,1.0
65624,4.99,Buffalo Chicken Dip,2025-01-27 00:00:07,546,1.0
75557,4.99,Breaded Cheddar Cheese Curds,2025-03-22 00:00:05,31,1.0
75609,7.99,All Natural Pasture Raised Heirloom Chicken Breasts,2024-12-27 16:42:42,546,0.0
54173,3.69,Garlic Spread Dip,2024-12-27 17:30:56,546,1.0
74573,1.99,Ginger Lemon Probiotic Sparkling Beverage,2025-03-08 00:00:07,701,1.0
73917,3.69,Freeze Dried Fig Slices,2025-04-22 00:00:05,31,1.0
79681,4.99,Sliced Provolone Cheese,2025-04-22 00:00:06,701,1.0
30296,3.99,Multi-Floral & Clover Honey,2025-03-06 00:00:07,546,1.0
75234,5.99,Chiles Rellenos con Queso,2025-03-16 00:00:08,701,1.0
76073,7.99,Day of the Dead Cat and Dog Succulent,2025-01-24 00:00:07,31,0.0
79464,3.49,Organic Turkey Bone Broth,2025-03-21 00:00:04,701,0.0
59821,3.99,"Vegan Kale, Cashew & Basil Pesto",2025-04-03 00:00:06,546,1.0
68189,2.99,Organic Blood Orange Rooibos Herbal Tea Blend,2025-05-26 00:00:07,452,1.0
79054,3.99,Sprinkle Cake Bites,2025-03-25 00:00:08,452,0.0
72525,1.99,Organic Fusilli Corti Bucati Pasta,2025-03-30 00:00:07,31,1.0
91327,5.99,Seedless Watermelon,2025-06-03 00:00:07,452,1.0
55562,4.49,All Natural Ground Chicken,2024-12-01 20:47:14,452,1.0
44103,4.79,Yellow Cling Peach Halves,2025-03-02 00:00:06,546,1.0
75529,1.99,Oat Chocolate Bars with Crispy Rice & Cocoa Nibs,2025-01-09 00:00:05,452,1.0
75459,3.79,Brigadeiros,2025-01-10 00:00:04,31,0.0
78750,3.79,Unexpected Cheddar Cheese & Turkey Sausage Egg White Bites,2025-02-12 00:00:06,452,1.0
172565,4.99,Boatswain Hazy IPA,2025-01-14 00:00:05,452,0.0
68389,3.99,Ube Mochi Pancake & Waffle Mix,2025-02-09 00:00:06,31,0.0
74550,3.99,Chunky Garlic & Jalapeño Hot Sauce,2025-02-25 00:00:07,546,1.0
60290,2.49,Smoked Paprika,2025-03-28 00:00:06,452,1.0
94769,2.79,Hashbrowns,2025-01-06 00:00:07,452,1.0
83579,3.49,Classic Greek Salad,2024-12-01 20:47:14,452,1.0
95115,10.99,Creamy Toscano Cheese Dusted with Cinnamon,2024-12-30 00:00:07,31,0.0
73022,3.49,Strawberry Lemonade Joe-Joe's,2025-01-10 00:00:05,546,0.0
68420,3.99,Garden Vegetable Soup,2025-02-19 00:00:07,31,1.0
74437,3.99,Tiny Fruity Cuties Cereal,2024-12-01 20:47:14,452,1.0
94175,3.49,"Shaved Parmesan, Romano & Asiago Cheeses",2024-12-01 20:47:14,701,1.0
61497,3.49,Gingerbread Cake & Cookie Mix,2025-03-29 00:00:06,452,0.0
56661,2.99,Marshmallows,2025-04-01 00:00:05,31,0.0
63475,2.49,Everything Ciabatta Rolls,2025-01-14 00:00:05,701,1.0
79176,0.99,Festively Shaped Pretzels,2025-03-16 00:00:08,701,0.0
168701,3.49,Raspberry Lime Sparkling Water,2025-03-10 00:00:07,701,1.0
67700,3.79,Creamy Cauliflower Jalapeño Dip,2025-05-28 00:00:07,546,0.0
97706,5.99,Kung Pao Chicken,2024-12-30 00:00:06,546,1.0
91072,3.99,Organic Kosher Sandwich Pickles,2025-01-08 00:00:05,452,1.0
77884,8.99,VINTJS Sonoma County Chardonnay 2021,2025-03-12 00:00:09,701,0.0
76117,5.99,Peppermint Multi-Purpose Castile Soap,2024-12-29 00:00:07,546,1.0
70524,5.99,Gluten Free Cinnamon Coffee Cake Muffins,2025-03-27 00:00:06,452,1.0
60024,3.79,Riced Cauliflower Stir Fry,2025-01-08 00:00:05,452,1.0
175918,4.99,Rainbow's End Trail Mix Bars,2025-02-05 00:00:07,31,1.0
70915,2.99,Chips in a Pickle,2025-01-06 00:00:07,701,0.0
78382,4.99,Sliced Basil & Garlic Monterey Jack Cheese,2025-06-02 00:00:07,452,1.0
99142,4.49,Chicken Tikka Masala,2025-04-24 00:00:08,452,0.0
9286,5.49,Super Sweet Fresh Corn,2025-02-12 00:00:06,546,1.0
162590,7.49,Simpler Times Lager 12pk,2025-03-04 00:00:06,701,1.0
76055,2.99,Shishito Crisps,2025-03-09 00:00:07,452,0.0
66729,6.49,Hot Italian Sausage made with Pork,2025-03-09 00:00:07,31,1.0
55294,3.49,Ghost Pepper Potato Chips,2025-01-02 00:00:05,31,0.0
93249,2.99,Unbleached Enriched All-Purpose Flour,2024-12-30 00:00:07,452,1.0
56831,8.99,White Rum of the Gods,2024-12-29 00:00:08,701,1.0
62369,5.49,Joe's Decaf Coffee Cups,2025-02-21 00:00:05,701,1.0
66563,4.99,Mandarin Orange Chicken,2025-01-02 00:00:05,546,1.0
63707,3.99,Sprouted Wheat Sourdough Bread,2025-02-19 00:00:07,701,0.0
63382,1.99,Joe-Joe's Slims,2025-03-09 00:00:07,701,0.0
50759,8.99,Cold Brew Coffee Concentrate,2025-04-03 00:00:07,31,1.0
74248,4.49,Pumpkin Spiced Joe-Joe's Sandwich Cookies,2025-01-02 00:00:05,701,1.0
62648,2.49,Perfect Bar ® Peanut Butter Protein Bar,2025-02-24 00:00:08,546,1.0
52293,5.99,Crunchy Almond Butter Salted,2025-02-24 00:00:07,31,1.0
77814,2.49,Organic Non-Dairy Rice Beverage,2025-03-16 00:00:08,701,1.0
68135,2.49,Pesto Rosso,2024-12-28 00:00:07,31,0.0
60411,1.89,Miso Instant Ramen Soup,2025-03-22 00:00:04,452,1.0
74547,3.49,Italian Organic Striped Farfalline Pasta,2025-01-23 00:00:07,452,0.0
60533,7.99,Egg Nog Liqueur,2025-06-02 00:00:08,701,0.0
67802,3.99,Charles Shaw Nouveau Red Table Wine 2024,2025-01-28 00:00:08,701,0.0
22295,2.29,Fresh Cranberries,2025-02-07 00:00:05,452,0.0
63991,3.99,Chile & Garlic Cashews,2025-04-27 00:00:07,452,1.0
79169,3.99,Dark Chocolate Chips No Sugar Added,2024-12-24 22:35:06,452,0.0
57243,2.99,Oven-Baked Cheese Bites,2025-03-19 00:00:07,452,1.0
80806,7.99,Casone Toscana Governo All'uso Toscano 2023,2025-03-29 00:00:06,31,1.0
77864,9.99,Organic Ethiopia Guji Small Lot Coffee,2025-02-09 00:00:06,701,0.0
69861,3.49,Tangerine Cream Bars,2025-06-01 00:00:05,31,1.0
63804,2.99,TJ's Mushroom & Company Multipurpose Umami Seasoning Blend,2025-01-29 00:00:07,546,1.0
66549,2.29,Peppermint Mini Marshmallows,2025-05-31 00:00:07,452,0.0
77797,3.49,Organic Freezer Pops,2025-02-18 00:00:07,701,1.0
61673,3.99,Chocolate Milk made with Fair Trade Cocoa,2025-02-06 00:00:07,31,1.0
68513,2.99,Cold Brew Coffee BBQ Sauce,2025-02-11 00:00:05,546,0.0
69358,4.49,Candy Cane Chocolate Covered Almonds,2025-02-10 00:00:05,452,0.0
74058,9.99,Reserve Merlot Sonoma Valley 2020,2024-12-29 00:00:07,546,0.0
95552,7.99,Cheddar & Gruyere Mèlange Cheese,2025-04-26 00:00:07,31,1.0
50953,3.49,Honey Roasted Peanuts,2024-12-16 16:17:40,452,1.0
59991,3.99,Green Goddess Salad Dressing,2025-04-20 00:00:07,452,1.0
59583,3.99,Peanut Butter Protein Granola,2025-01-13 00:00:07,546,1.0
75530,3.99,Panzerotti Pizza Bites,2025-03-04 00:00:06,31,1.0
75817,4.99,Cheddar Jalapeño Pull Apart Bread,2025-04-27 00:00:07,31,0.0
74702,1.99,Italian Sparkling Mineral Water,2025-03-30 00:00:06,701,1.0
77581,3.99,Yuzu Miso Topping & Spread,2025-03-17 00:00:07,31,0.0
79675,4.99,Chicken Uncured Bacon Ranch Dip,2025-03-13 00:00:08,31,1.0
67049,12.99,Grand Reserve Cabernet Sauvignon Alexander Valley 2020,2025-02-07 00:00:06,546,0.0
59415,1.99,3 Seed Beet Crackers,2025-03-09 00:00:07,31,0.0
92700,3.99,Charles Shaw White Zinfandel,2025-02-19 00:00:07,701,1.0
77578,7.99,Brain Cacti in Ceramic Skull,2025-01-21 00:00:06,31,0.0
92197,3.99,Holiday Greens Bunch,2025-02-26 00:00:07,31,0.0
79948,9.99,Uncured Bacon Wrapped Scallops,2025-04-24 00:00:08,31,0.0
75231,3.49,Root Beer Float Bars,2025-04-02 00:00:06,701,0.0
57341,13.99,Baked Lemon Ricotta Cheese,2025-01-28 00:00:07,452,0.0
66056,2.99,Maple & Sea Salt Kettle Corn,2025-01-31 00:00:07,452,0.0
65467,5.49,8 Mini Croissants,2025-01-23 00:00:06,546,1.0
65258,2.79,Organic Coconut Smoothie,2025-01-03 00:00:06,701,1.0
74086,3.29,Spicy Tempura Seaweed Snack,2025-04-22 00:00:06,701,1.0
66054,4.49,Mini Cheesecake Cones,2025-04-23 00:00:07,31,0.0
69517,2.49,Kalamata Olives with Jalapeños & Peri Peri Peppers,2025-01-31 00:00:06,31,0.0
58674,5.99,Quiche Lorraine,2025-04-25 00:00:07,701,1.0
70636,3.99,Shredded Parmesan Cheese Alternative,2025-03-03 00:00:07,452,1.0
92805,4.49,Mint Chip Ice Cream,2025-01-11 00:00:07,31,1.0
4062,6.99,New Zealand Sharp Cheddar Cheese,2024-12-20 16:13:28,31,1.0
79003,4.49,Double Cream Brie,2025-04-28 00:00:06,452,1.0
58523,7.99,NATURAL CUBED CHICKEN BREAST,2025-01-26 00:00:06,701,0.0
76856,1.99,Peanut Butter & Vanilla Flavored Dog Treats,2025-06-02 00:00:07,31,0.0
51437,5.99,Crunchy Almond Butter No Salt,2025-01-06 00:00:07,31,1.0
75423,3.49,Organic Plain Cream Cheese Spread,2025-01-30 00:00:07,452,1.0
57400,5.99,Turkey Harvest Salad,2025-02-05 00:00:07,31,0.0
94804,1.99,Condensed Cream of Portabella Mushroom Soup,2025-04-26 00:00:07,701,0.0
80499,5.99,Hickory Road Smokehouse Uncured Carver Ham,2025-04-21 00:00:07,452,0.0
28091,9.99,Pecan Pie,2025-02-28 00:00:07,452,0.0
55238,1.69,Organic Coconut Milk,2025-02-04 00:00:06,31,1.0
79747,2.49,Wheat Crisp Crackers,2025-01-25 00:00:06,701,1.0
75106,10.99,Guatemala La Morena Peaberry Small Lot Coffee,2025-03-24 00:00:06,452,0.0
79157,11.99,White Stilton Cheese with Apple & Pear,2025-02-02 00:00:06,701,0.0
74863,5.99,Sumo Citrus® Mandarins,2025-04-28 00:00:06,701,1.0
80961,11.99,Toscano Cheese Crunchy Chili Onion,2025-05-28 00:00:07,452,0.0
1535,2.29,Salsa Autentica,2025-05-24 15:55:55,452,1.0
78393,5.49,Ivy's Reserve Somerset Red Cheese,2025-05-29 00:00:08,452,1.0
78789,3.99,"Thick, Bold & Spicy Red Sauce",2025-01-19 00:00:06,546,1.0
73798,1.99,Non-Dairy Oat Creamer Brown Sugar Flavor,2025-02-19 00:00:07,452,1.0
62146,4.99,Gluten Free Multigrain Bread,2025-01-03 00:00:06,452,1.0
78428,2.99,Spicy Dynamite Sauce,2025-05-31 00:00:07,31,1.0
75108,4.99,To The Power of Seven Red Organic Juice Beverage,2025-01-01 05:16:34,452,1.0
58007,3.99,Lemon Scent Dishwasher Detergent Gel,2025-01-08 00:00:05,546,0.0
51460,6.99,Fully Cooked Pork Belly,2025-02-03 00:00:05,546,1.0
79208,4.99,Herb Seasoned Brined Bone In Half Turkey,2025-02-11 00:00:04,31,0.0
93706,9.99,Reserve North Coast Brut Sparkling Wine,2024-12-29 00:00:08,452,0.0
71651,9.99,Gluten Free Breaded Shrimp,2024-12-27 16:28:11,546,1.0
77797,3.49,Organic Freezer Pops,2024-12-30 00:00:07,452,1.0
72617,4.49,Candied Pecans,2025-04-20 00:00:07,452,1.0
63707,3.99,Sprouted Wheat Sourdough Bread,2024-06-22 15:20:48,31,0.0
74158,4.29,Mashed Potatoes,2024-05-30 00:00:38,701,1.0
11692,8.99,Gingerbread House Kit,2024-01-31 13:00:27,701,
71813,5.99,"Pound Plus Milk Chocolate Bar with Caramel, Pretzel, Sea Salt ",2024-01-22 03:37:14,701,
63486,2.99,Organic Kansas City Style BBQ Sauce,2024-09-07 15:45:45,452,1.0
12493,2.99,Sparkling Apple Cider,2024-05-07 00:00:24,701,1.0
22129,4.49,Milk Chocolate Peanut Butter Cups,2024-03-18 13:02:05,452,1.0
75283,11.99,Beef Bulgogi,2024-04-10 05:32:10,452,1.0
58643,3.99,"Gluten Free 
Egg Fettuccine Pasta",2024-03-09 14:00:25,701,1.0
69356,1.49,Handmade Candy Cane with Cocoa Center,2024-02-16 18:42:46,546,0.0
50953,3.49,Honey Roasted Peanuts,2024-05-26 00:02:00,452,0.0
68814,9.99,Small Batch Vodka,2024-06-07 15:09:07,701,1.0
64204,1.99,Chocolate Hummus,2024-02-18 14:01:34,546,0.0
53681,1.79,Organic Beets,2024-11-02 19:39:17,452,1.0
74744,4.99,Cleansing + Conditioning Hair Wash,2024-05-14 00:00:23,701,1.0
167582,3.99,Sparkling Strawberry Juice,2024-03-21 13:10:50,31,1.0
48838,5.99,Villa Cerrina Montepulciano D'Abruzzo,2024-03-14 13:02:08,452,1.0
71551,3.99,Tteok Bok Ki,2024-08-15 04:51:26,701,1.0
77105,3.99,Salted Caramel Swirl Danish,2024-05-04 17:18:07,31,1.0
75253,4.99,Organic Dried Ataulfo Mango Slices,2024-09-21 20:21:59,452,1.0
73022,3.49,Strawberry Lemonade Joe-Joe's,2024-09-21 20:20:37,546,0.0
76886,4.99,Cinnamon Sugar Toffee Trio,2024-02-15 17:24:32,701,0.0
63550,6.99,Organic Free Range Boneless Skinless Chicken Breasts,2024-02-27 14:01:32,546,1.0
70355,2.49,Organic Tricolor Spaghetti,2024-07-07 20:02:48,701,0.0
74464,4.99,Lemongrass Moisturizing Conditioner,2024-02-03 05:11:09,701,
75007,4.49,Glazed Maple Donuts,2024-03-07 14:02:02,452,0.0
60577,2.99,Gone Berry Crazy!,2024-04-15 00:31:14,546,1.0
75603,3.99,Fruits & Greens Smoothie Blend,2024-04-09 15:07:12,546,1.0
76705,3.99,Chicken Shawarma Bowl,2024-10-21 00:40:38,546,1.0
98671,4.99,Burrata,2024-03-02 14:01:29,546,1.0
71833,4.49,Maple Walnut Biscotti,2024-05-11 00:01:48,452,0.0
60338,5.99,Coconut Cold Brew Coffee Concentrate,2024-03-06 14:01:36,546,0.0
57365,2.49,Black Peppercorns with Grinder,2024-11-16 19:56:05,701,1.0
77295,7.99,Lemon Ginger Cheesecake,2024-07-07 04:22:17,31,1.0
21717,11.99,Fresh Atlantic Salmon Boneless Skinless Fillet,2024-05-13 03:00:40,701,1.0
56774,2.99,Pumpkin Bagels,2024-05-22 00:01:23,546,0.0
71595,3.99,Pimento Cheese Dip,2024-03-04 14:01:36,546,1.0
19751,2.99,Chevre Goat Cheese,2024-03-16 13:00:32,701,1.0
76125,4.99,Papas Rellenas,2024-06-12 14:56:16,546,1.0
1437,10.99,Imported Olive Oil Packed in Italy,2024-04-23 03:58:40,701,1.0
66033,7.49,Advent Calendar for Cats,2024-07-07 16:45:44,452,0.0
26587,2.99,White Chocolate Baking Chips,2024-02-20 14:02:06,452,0.0
65636,3.49,Organic Toasted Sesame Oil,2024-01-23 14:47:55,701,
69754,1.29,Marinated Artichokes On The Go,2024-04-06 14:45:11,31,1.0
5985,1.99,White Cheddar Popcorn,2024-06-28 03:40:15,452,1.0
70297,3.99,Coffee Bean Hold the Cone! Mini Ice Cream Cones,2024-02-21 14:00:56,31,0.0
59448,5.49,Gluten Free Cheese Pizza With A Cauliflower Crust,2024-11-23 21:29:35,701,0.0
50661,1.49,Delicata Squash,2024-10-26 15:42:24,546,1.0
78169,1.99,Something Spritzy Pineapple & Orange,2024-11-23 21:34:44,452,1.0
63355,3.49,Banana & Almond Butter Protein Smoothie,2024-03-27 13:57:20,452,1.0
58408,5.99,Raspberry Hearts Cookies,2024-05-24 00:02:21,452,0.0
74251,2.99,Gluten Free Battered Plant-Based Fish Fillets,2024-09-18 05:03:31,31,1.0
71815,4.49,Autumnal Pie Truffles,2024-05-21 00:02:35,546,0.0
50264,1.09,Organic Kidney Beans,2024-04-29 13:50:54,701,1.0
44575,3.49,Cocoa Truffles,2024-07-07 16:43:44,546,1.0
66549,2.29,Peppermint Mini Marshmallows,2024-02-22 14:01:30,546,0.0
95317,2.49,Classic Hamburger Buns,2024-03-05 14:01:36,546,1.0
74651,4.49,Ratatouille Bites,2024-02-26 14:01:58,452,0.0
165408,3.49,Blueberry Lemonade Sparkling Water,2024-07-13 13:41:20,31,1.0
74250,3.49,Blueberry Dream Frozen Dessert Bars,2024-03-26 17:07:01,452,0.0
94535,10.99,Toscano Cheese with Black Pepper,2024-05-11 00:00:52,31,1.0
76917,2.49,Organic Romaine & Chicory Blend,2024-07-13 13:40:30,31,1.0
68371,3.99,Hydrating Hyaluronic Body Gel Cream,2024-01-23 15:12:06,701,
64220,2.49,Whole Wheat Sliced Bread,2024-08-19 03:56:58,452,1.0
74953,7.99,Double Cream Brie,2024-06-01 12:59:59,31,1.0
57159,7.49,Matcha Green Tea Powder,2024-01-24 05:26:32,701,
67469,3.49,Organic Salsa,2024-04-15 15:26:09,31,0.0
47909,0.99,Italian Linguine,2024-05-26 00:00:30,701,1.0
71345,1.99,Dill Pickle Mustard,2024-04-14 00:01:52,452,0.0
50784,3.49,Cowboy Caviar Salsa,2024-03-22 17:16:34,546,1.0
74213,1.99,Organic Trofie Pasta,2024-04-03 03:19:36,701,0.0
97581,4.29,Pumpkin Recipe Dog Treats,2024-05-26 00:00:57,31,0.0
50752,3.49,Dolmas,2024-06-16 03:56:30,31,1.0
60349,14.99,Platinum Reserve Pinot Noir Carneros 2021,2024-05-08 00:00:25,701,0.0
74573,1.99,Ginger Lemon Probiotic Sparkling Beverage,2024-06-29 03:55:46,31,1.0
57972,2.99,Organic Moroccan Mint Green Tea,2024-03-29 14:14:44,701,1.0
74339,4.99,Chive Cheddar Cheese,2024-10-21 00:43:13,452,0.0
94031,0.99,Lime Sparkling Water,2024-05-26 00:00:25,701,1.0
77112,8.99,Non-Alcoholic Blanc Sparkling Tea,2024-04-11 15:10:20,701,0.0
45141,3.49,Dark Choclolate Covered Mini Pretzels,2024-05-07 00:01:18,546,1.0
71945,3.99,Strawberry & Jalapeño Crisps,2024-04-03 03:21:27,546,0.0
62899,3.49,Egg Frittata,2024-01-23 14:47:56,701,
74911,6.49,Uncured Apple Smoked Bacon,2024-03-29 14:15:08,31,1.0
79468,7.99,Cal Pressed California Organic Extra Virgin Olive Oil,2024-09-18 05:05:05,546,0.0
28091,8.99,Pecan Pie,2024-02-03 05:11:07,701,
71242,3.49,Strawberry Vanilla Yogurt Pretzels,2024-05-28 00:00:29,701,1.0
68390,4.99,"Mini Felted Wool Garland, 6 ft",2024-05-01 13:31:49,546,0.0
75425,7.99,Waffle Weave Cotton Kitchen Towels,2024-01-21 22:53:45,701,
97232,4.99,Five Seed Almond Bars,2024-08-23 04:56:36,701,1.0
98333,3.49,Blondie Bar Baking Mix,2024-04-01 15:34:02,452,1.0
77173,7.99,Handcrafted Felted Oval Wool Trivet For Fall,2024-03-30 15:21:12,546,0.0
72219,9.99,Reserve Russian River Chardonnay,2024-04-12 14:37:13,452,0.0
75337,5.99,Fully Cooked Spiral Sliced Uncured Half Ham,2024-05-11 00:00:21,701,0.0
72002,5.99,Ghost Vine Red Blend with Spices,2024-05-10 00:01:50,452,0.0
183079,7.49,Winter Ride Double Bock,2024-07-04 18:59:53,701,0.0
78211,0.69,Raspberries & Cream Yogurt,2024-03-15 13:01:28,546,0.0
61097,3.29,Falafel Mix,2024-04-08 13:32:13,546,0.0
97911,2.99,"Coconut Water, 1L",2024-02-06 20:35:55,701,
71595,3.99,Pimento Cheese Dip,2024-10-26 15:39:46,701,1.0
58406,2.99,Cornbread Crisps,2024-03-03 14:02:04,452,0.0
74250,3.49,Blueberry Dream Frozen Dessert Bars,2024-05-05 00:01:21,546,0.0
66569,4.99,100% Orange Juice No Pulp,2024-07-19 22:34:13,546,1.0
74712,2.49,Onion Confit Swirls,2024-05-30 00:00:30,546,1.0
65623,4.49,Green Goddess Dip,2024-06-14 06:55:47,452,0.0
78297,1.99,Hoisin Sauce,2024-10-26 15:44:22,452,1.0
83495,2.49,Mango Black Tea,2024-08-03 00:32:50,31,0.0
70634,4.29,Vegan Tzatziki Dip,2024-03-15 13:01:05,31,1.0
75412,14.99,Platinum Reserve Brut Rosé Sonoma County,2024-03-02 14:02:01,452,1.0
59415,1.99,3 Seed Beet Crackers,2024-01-24 01:25:29,701,
51175,3.99,Mini Dark Chocolate Mint Stars,2024-03-27 13:57:21,452,0.0
88649,13.99,Italian Truffle Cheese,2024-03-02 14:00:32,701,1.0
70309,3.99,A Za'atar Tango Salad Kit,2024-11-26 16:06:09,452,0.0
68640,4.99,Felted Wool Trivet,2024-01-23 14:47:55,701,
68324,1.99,Ajika Georgian Seasoning Blend,2024-04-21 07:03:39,701,0.0
60029,2.49,Bite Size Crispy Cookies filled with Belgian Chocolate,2024-04-17 03:25:17,546,0.0
90879,5.99,Spring Rolls with Shrimp,2024-08-11 01:40:06,546,0.0
92978,2.99,Organic Bread Crumbs,2024-08-03 00:32:41,31,1.0
57972,2.99,Organic Moroccan Mint Green Tea,2024-02-28 14:00:29,701,1.0
59137,1.99,Everything But The Bagel Sesame Seasoning Blend,2024-02-15 14:31:27,701,1.0
70117,9.99,Ethiopia Small Lot Coffee Bale Mountain,2024-05-04 17:21:34,452,0.0
82869,4.49,Holiday Challah,2024-04-17 03:25:16,546,0.0
53250,5.99,Key Lime Pie,2024-03-17 13:01:37,546,0.0
77519,2.99,Sonora Style Flour Tortillas,2024-05-26 00:01:28,546,1.0
59373,3.99,Mini Chocolate Mousse Flowers,2024-08-19 03:54:25,546,0.0
71861,3.49,Pumpkin Alfredo Sauce,2024-05-11 00:00:25,701,0.0
75422,4.99,Egg Omelets with Cheddar Cheese,2024-09-07 15:38:42,701,0.0
66563,4.99,Mandarin Orange Chicken,2024-05-05 00:01:50,452,1.0
55476,4.49,Gluten Free Cinnamon Raisin Bread,2024-04-04 14:55:46,701,1.0
61097,3.29,Falafel Mix,2024-03-16 13:01:37,546,0.0
73034,4.49,Cheeseburger Burrito,2024-05-06 00:01:23,546,1.0
57632,4.99,Fully Cooked Uncured Bavarian Bratwurst,2024-08-23 05:01:41,452,1.0
95577,2.49,Organic Pomegranate,2024-10-26 15:44:45,452,0.0
95076,7.99,Astounding Multi-Flavor Joe-Joe's,2024-02-16 18:43:18,452,0.0
57367,3.99,Petite Pumpkin Spice Cookies,2024-06-21 05:41:38,701,0.0
61267,2.29,Perfect Bar® Dark Chocolate Chip Peanut Butter Protein Bar,2024-06-16 08:22:17,31,1.0
65967,2.29,Cuban Style Citrusy Garlic Seasoning Blend,2024-06-09 23:31:01,546,1.0
4856,2.99,Oven Toasted Old Fashioned Organic Oats,2024-05-20 00:01:40,546,1.0
77544,1.99,Peanut Butter Overnight Oats,2024-05-09 00:01:17,546,1.0
96797,3.99,Cocoa Almond Spread,2024-04-01 15:34:04,452,1.0
67830,3.99,Strawberry Non-Dairy Oat Frozen Dessert,2024-02-15 17:24:41,701,0.0
63610,19.99,Espada Pequeña Mezcal,2024-06-01 13:00:20,546,0.0
57959,3.99,Organic Seeded Bread,2024-07-13 13:42:10,546,1.0
75420,2.99,Chicken Breakfast Sausage Patties,2024-02-18 14:00:56,31,1.0
6223,2.79,Sour Cream,2024-11-02 19:36:21,701,0.0
69471,5.99,Creamed Greens,2024-08-28 14:20:45,31,0.0
79178,5.99,Point Reyes TomaRashi Artisan Cheese,2024-08-28 14:21:30,546,0.0
70453,3.99,Gluten Free English Muffins,2024-06-07 15:09:05,452,1.0
78041,6.99,Brazil Nut Body Oil,2024-06-30 18:35:36,701,0.0
74252,4.49,Sfogliatella Pastry,2024-01-22 03:37:11,701,
75192,2.99,Eggplant Garlic Spread,2024-03-30 15:20:22,701,1.0
75609,7.99,All Natural Pasture Raised Heirloom Chicken Breasts,2024-01-23 14:47:54,701,
75234,5.99,Chiles Rellenos con Queso,2024-06-14 09:01:47,31,1.0
74821,12.99,Block Red Wine Dark Red Blend,2024-05-04 04:21:25,701,0.0
71519,3.69,Oat Non-Dairy Frozen Dessert Sandwiches,2024-03-03 14:01:31,546,1.0
68513,2.99,Cold Brew Coffee BBQ Sauce,2024-05-01 13:32:16,452,0.0
73594,3.79,Seasoned Waffle Cut Fries,2024-03-26 17:06:34,546,1.0
7996,5.99,Dry Roasted & Salted Almonds,2024-07-07 16:38:50,701,0.0
76536,3.99,Calamari Pieces in Olive Oil,2024-05-23 00:01:25,546,0.0
63625,4.69,Brussels Sprouts Sauté Kit,2024-02-10 13:00:30,701,
71254,1.99,Organic Red Wine Vinegar,2024-04-21 07:04:04,31,1.0
44575,3.99,Cocoa Truffles,2024-07-27 16:40:35,31,1.0
